Split,Image,Class_ID,Species,Image_Width,Image_Height,Center_X,Center_Y,BBox_Width,BBox_Height,BBox_Area
valid,Dwarf-Gourami_original_294-png_e3014de5-b505-4424-ae25-dd02206d8f8e_png_jpg.rf.6dc010ce6d6152046c8b79566c8b7c21.jpg,5,Gourami,640,640,0.5,0.546875,0.9953125,0.68046875,0.6772790527343749
valid,Dwarf-Gourami_original_295-png_1e9c79e3-74fc-472e-962a-a65f892f1a5b_png_jpg.rf.2eafb4a4c8641768038ef38c0e7488d8.jpg,5,Gourami,640,640,0.4828125,0.49765625,0.965625,0.7984375,0.7709912109375
valid,Dwarf-Gourami_original_297-png_0b396236-667f-47ff-9e83-72d4b2540804_png_jpg.rf.40a9dbabdfe3a0085b98994c28038efd.jpg,5,Gourami,640,640,0.5796875,0.61796875,0.53125,0.28125,0.1494140625
valid,Dwarf-Gourami_original_3-png_822546da-6b04-4c6e-b8fd-55d49074e69c_png_jpg.rf.3bb5afa76275760584e7219a5c454891.jpg,5,Gourami,640,640,0.5046875,0.4328125,0.76171875,0.540625,0.41180419921875
valid,Dwarf-Gourami_original_304-png_bff2702e-e2a9-4196-ab47-9cfb0ccef374_png_jpg.rf.10a85c17284f1956b6da548cfbc64460.jpg,5,Gourami,640,640,0.61796875,0.6609375,0.51171875,0.42578125,0.2178802490234375
valid,Dwarf-Gourami_original_307-png_6e3827ab-883d-4c25-8714-42b64a44635d_png_jpg.rf.e3475ed5bde6a43e1ee1da65fc87f947.jpg,5,Gourami,640,640,0.490625,0.446875,0.87265625,0.45703125,0.3988311767578125
valid,Dwarf-Gourami_original_307-png_6e3827ab-883d-4c25-8714-42b64a44635d_png_jpg.rf.e44a7295d1266f1fc808a71d3091a806.jpg,5,Gourami,640,640,0.509375,0.446875,0.87265625,0.45703125,0.3988311767578125
valid,Dwarf-Gourami_original_307-png_c8729b5e-7b60-4a76-ab74-f49da3af9cf6_png_jpg.rf.0bda7d8ae4090a738fa0e630c32cd1dd.jpg,5,Gourami,640,640,0.509375,0.5,0.97578125,0.56484375,0.5511639404296875
valid,Dwarf-Gourami_original_316-png_0f564c12-c1dd-4bd6-90c8-7de9a65bd00c_png_jpg.rf.9214399b970788b98eaa90dc3d4f5ed6.jpg,5,Gourami,640,640,0.3921875,0.48046875,0.4828125,0.3171875,0.15314208984375
valid,Dwarf-Gourami_original_319-png_d55211ae-bcd1-4f5b-989e-114f26902eb5_png_jpg.rf.6b289d681fa1feda4223c0574b41ab7c.jpg,5,Gourami,640,640,0.803125,0.2984375,0.3890625,0.2546875,0.09908935546875
valid,Dwarf-Gourami_original_319-png_d55211ae-bcd1-4f5b-989e-114f26902eb5_png_jpg.rf.6b289d681fa1feda4223c0574b41ab7c.jpg,5,Gourami,640,640,0.446875,0.49765625,0.365625,0.2953125,0.10797363281249998
valid,Dwarf-Gourami_original_319-png_d55211ae-bcd1-4f5b-989e-114f26902eb5_png_jpg.rf.6b289d681fa1feda4223c0574b41ab7c.jpg,5,Gourami,640,640,0.82421875,0.60078125,0.34609375,0.2671875,0.092471923828125
valid,Dwarf-Gourami_original_319-png_de7a1f90-bb85-41d0-b913-0cece54d2247_png_jpg.rf.db5d981327a8bfc276a00531b48c4767.jpg,5,Gourami,640,640,0.7546875,0.37734375,0.3265625,0.1828125,0.05969970703124999
valid,Dwarf-Gourami_original_319-png_de7a1f90-bb85-41d0-b913-0cece54d2247_png_jpg.rf.db5d981327a8bfc276a00531b48c4767.jpg,5,Gourami,640,640,0.4515625,0.49296875,0.271875,0.2328125,0.0632958984375
valid,Dwarf-Gourami_original_319-png_de7a1f90-bb85-41d0-b913-0cece54d2247_png_jpg.rf.db5d981327a8bfc276a00531b48c4767.jpg,5,Gourami,640,640,0.76171875,0.603125,0.303125,0.1703125,0.051625976562499995
valid,Dwarf-Gourami_original_334-png_eb3b0c6d-5bbc-4c95-948a-9b9fc4e3e765_png_jpg.rf.721956af63ac6c96341702e0f8a93725.jpg,5,Gourami,640,640,0.490625,0.46875,0.60078125,0.5,0.300390625
valid,Dwarf-Gourami_original_338-png_5a19da54-6d3d-4916-a41f-6ee800f6cd19_png_jpg.rf.945d27fcdaea3b26ec2bb44d7b982c10.jpg,5,Gourami,640,640,0.3734375,0.1578125,0.5359375,0.31484375,0.16873657226562497
valid,Dwarf-Gourami_original_338-png_5a19da54-6d3d-4916-a41f-6ee800f6cd19_png_jpg.rf.945d27fcdaea3b26ec2bb44d7b982c10.jpg,5,Gourami,640,640,0.3265625,0.490625,0.43515625,0.41796875,0.18188171386718752
valid,Dwarf-Gourami_original_344-png_580a8a6c-1f1b-49e5-a7a0-4cb9f163912e_png_jpg.rf.4be62c4b03819e3786bc454f30dabbce.jpg,5,Gourami,640,640,0.43984375,0.39453125,0.6109375,0.353125,0.21573730468750002
valid,Dwarf-Gourami_original_351-png_2ba400b4-7400-4c4c-81bc-f88140de98b7_png_jpg.rf.990d0ab896b0a90b4d5b187a95568005.jpg,5,Gourami,640,640,0.46171875,0.509375,0.603125,0.334375,0.201669921875
valid,Dwarf-Gourami_original_356-png_b37cc2db-b99e-4b8f-a90b-ee87e747c603_png_jpg.rf.c09c4a406fce7e8ff3bea56cc5bcf8c2.jpg,5,Gourami,640,640,0.55546875,0.56484375,0.4234375,0.31015625,0.13133178710937501
valid,Dwarf-Gourami_original_357-png_28db9b7e-d36a-478d-b70d-4d2cadb780ea_png_jpg.rf.e2b8fddaae5729116bc0d4e753c9b788.jpg,5,Gourami,640,640,0.5046875,0.49765625,0.8390625,0.665625,0.5585009765625001
valid,Dwarf-Gourami_original_357-png_70a0b455-c8f5-44c0-991f-52d975156424_png_jpg.rf.e9a040cae6583f233b9f19ba159c338c.jpg,5,Gourami,640,640,0.4859375,0.49765625,0.96640625,0.665625,0.64326416015625
valid,Dwarf-Gourami_original_358-png_5434fc91-c736-4a04-b2b4-f8bd0afe4831_png_jpg.rf.0e7a01f942c31d11e77e391fb515ba5b.jpg,5,Gourami,640,640,0.446875,0.51171875,0.8890625,0.77890625,0.692496337890625
valid,Dwarf-Gourami_original_364-png_bb424279-9400-437b-bee8-54ffbfd76396_png_jpg.rf.ceff6966d19e4b68b3fa962403912a7d.jpg,5,Gourami,640,640,0.48046875,0.521875,0.88203125,0.33671875,0.29699645996093754
valid,Dwarf-Gourami_original_364-png_cf7eb974-ac8a-4f6d-867c-645ca1b85559_png_jpg.rf.0224e94a61c28f477f74c89fbe9678f8.jpg,5,Gourami,640,640,0.4828125,0.51953125,0.96171875,0.36796875,0.3538824462890625
valid,Dwarf-Gourami_original_364-png_cf7eb974-ac8a-4f6d-867c-645ca1b85559_png_jpg.rf.e65a64cffebb88d1d8be6eb0d218a475.jpg,5,Gourami,640,640,0.5171875,0.51953125,0.96171875,0.36796875,0.3538824462890625
valid,Dwarf-Gourami_original_376-png_f492eec2-97c3-4773-9959-32b77a77dd65_png_jpg.rf.0522f730d77b39819b775be00f6333a1.jpg,5,Gourami,640,640,0.47109375,0.46640625,0.6921875,0.553125,0.38286621093749995
valid,Dwarf-Gourami_original_379-png_7413a64f-fe75-4b6b-a9b4-5232dd8d1599_png_jpg.rf.cc8e8700ee44330b605af3b89482da36.jpg,5,Gourami,640,640,0.4109375,0.49765625,0.35078125,0.29296875,0.1027679443359375
valid,Dwarf-Gourami_original_379-png_fe5b6f86-6277-4ff0-923f-495d98dfe3d8_png_jpg.rf.bcd116f85b73f30abe19779a01e18626.jpg,5,Gourami,640,640,0.6109375,0.52421875,0.4203125,0.4421875,0.18585693359375
valid,Dwarf-Gourami_original_385-png_4e508b77-3243-49b1-aeed-3a3035b4fe21_png_jpg.rf.e2f8871795b18bf4b42113d49551a01e.jpg,5,Gourami,640,640,0.478125,0.5140625,0.6296875,0.375,0.23613281249999998
valid,Dwarf-Gourami_original_39-png_7d544058-c1ad-4a7d-b241-56a7d84b1af1_png_jpg.rf.86ba125fb9ff2608f8dad29dbff04d8c.jpg,5,Gourami,640,640,0.46171875,0.6515625,0.709375,0.4421875,0.3136767578125
valid,Dwarf-Gourami_original_39-png_7d544058-c1ad-4a7d-b241-56a7d84b1af1_png_jpg.rf.b1d2ba561cfc958a990ce55f45b52cf2.jpg,5,Gourami,640,640,0.46171875,0.6515625,0.709375,0.4421875,0.3136767578125
valid,Dwarf-Gourami_original_390-png_951b2c53-f8f4-4eb7-82f2-e115fe4a23a2_png_jpg.rf.57f1d1d2198a025422301c963d2456fe.jpg,5,Gourami,640,640,0.5171875,0.4515625,0.459375,0.2671875,0.1227392578125
valid,Dwarf-Gourami_original_392-png_aac0d21e-89b8-4262-983e-0bbe4d022a35_png_jpg.rf.7e3156860f1f7e5b4682768b41466a7d.jpg,5,Gourami,640,640,0.52890625,0.53125,0.5796875,0.56953125,0.330150146484375
valid,Dwarf-Gourami_original_394-png_e8dce8b2-0422-4872-aadc-1f8a1b6f2b39_png_jpg.rf.7603e02a20fe9f04716b21532908dfdd.jpg,5,Gourami,640,640,0.44921875,0.4515625,0.65390625,0.45703125,0.2988555908203125
valid,Dwarf-Gourami_original_396-png_2923ee54-05fd-4236-bb12-e098c616ea52_png_jpg.rf.039ee404b113d3f5c64294f4d11e1963.jpg,5,Gourami,640,640,0.75234375,0.6390625,0.490625,0.46875,0.22998046875
valid,Dwarf-Gourami_original_400-png_c9da3845-21cc-482b-8ade-22ce1607bdc8_png_jpg.rf.9af867e953ae501274f390bedfc73fb4.jpg,5,Gourami,640,640,0.353125,0.42578125,0.5359375,0.40859375,0.21898071289062496
valid,Dwarf-Gourami_original_404-png_d7cbc37a-5970-456f-aefa-11f94745447f_png_jpg.rf.dad928c9b24710d024b171234261d9e3.jpg,5,Gourami,640,640,0.678125,0.57421875,0.39921875,0.28125,0.11228027343750001
valid,Dwarf-Gourami_original_406-png_8da6bc06-067d-47a8-8cf4-3aea90993a60_png_jpg.rf.25b4d367f6826a2e79e2a084f620268c.jpg,5,Gourami,640,640,0.55546875,0.51171875,0.446875,0.3578125,0.15989746093749999
valid,Dwarf-Gourami_original_407-png_34977a79-7c15-42a7-b0d8-ba3f2affd687_png_jpg.rf.f4a7beb0f1555c64febc9c202df82202.jpg,5,Gourami,640,640,0.50703125,0.4734375,0.884375,0.65390625,0.57829833984375
valid,Dwarf-Gourami_original_408-png_0bf8bbb6-1989-401f-b2b6-500417d2eced_png_jpg.rf.fcaf52ac5cb07d4cfe71d533f0ac7b1c.jpg,5,Gourami,640,640,0.5171875,0.5484375,0.375,0.2765625,0.10371093749999999
valid,Dwarf-Gourami_original_408-png_23cb953b-2068-43dd-bc3a-9435d79af762_png_jpg.rf.3e6acd2b66433ec5ab595b84dd001a30.jpg,5,Gourami,640,640,0.478125,0.52421875,0.52890625,0.271875,0.14379638671875
valid,Dwarf-Gourami_original_408-png_cbe7bac0-459c-4bb9-95b8-cf5fd7822ae1_png_jpg.rf.6c9be4eadf1d79bfa1ff18a00ca1c734.jpg,5,Gourami,640,640,0.5171875,0.53125,0.56484375,0.2671875,0.15091918945312502
valid,Dwarf-Gourami_original_411-png_8975082d-774a-48ec-8661-51a230936756_png_jpg.rf.232b5c1ffb65953661e7c3af3aa096a8.jpg,5,Gourami,640,640,0.43046875,0.415625,0.334375,0.2859375,0.0956103515625
valid,Dwarf-Gourami_original_411-png_a8e57a8f-8483-4358-af02-ffacc72dbdd4_png_jpg.rf.6fa58948d0813a0b1335db950f717dd7.jpg,5,Gourami,640,640,0.415625,0.43984375,0.2453125,0.271875,0.06669433593749999
valid,Dwarf-Gourami_original_414-png_ff1235fd-4696-4acd-9ee5-07b6861d7413_png_jpg.rf.8da476e829ea5796fcdd9b3b4eced6bd.jpg,5,Gourami,640,640,0.4859375,0.49296875,0.97109375,0.65625,0.6372802734374999
valid,Dwarf-Gourami_original_425-png_28557aad-d384-48f2-ae11-8c9f69583349_png_jpg.rf.d5af11c39ef9c911d34796a0f14bb6f8.jpg,5,Gourami,640,640,0.41796875,0.55546875,0.634375,0.48828125,0.30975341796875
valid,Dwarf-Gourami_original_427-png_4fdaa51f-116e-408a-8bd2-3f5665511a65_png_jpg.rf.cf181be98dd2a1be2d395190cb253142.jpg,5,Gourami,640,640,0.5140625,0.44453125,0.875,0.52421875,0.45869140624999993
valid,Dwarf-Gourami_original_428-png_1cf1fdea-ddf6-48af-ace4-b3ff5039716c_png_jpg.rf.25c9f5caa4ba8f5e7546ce30dfa86bd9.jpg,5,Gourami,640,640,0.64453125,0.646875,0.2671875,0.17578125,0.04696655273437501
valid,Dwarf-Gourami_original_431-png_a77f3789-a43c-4082-b3ec-43b8f0df95cb_png_jpg.rf.16a9e0de292dfae01a31258980987ba5.jpg,5,Gourami,640,640,0.31484375,0.365625,0.48828125,0.23046875,0.1125335693359375
valid,Dwarf-Gourami_original_432-png_e8fbfd2a-a203-42e0-8d73-6af4b8fae3f1_png_jpg.rf.1f46dbd819bf9ea896a7582cb6d9c1d9.jpg,5,Gourami,640,640,0.4953125,0.48046875,0.68515625,0.46640625,0.31956115722656253
valid,Dwarf-Gourami_original_432-png_e8fbfd2a-a203-42e0-8d73-6af4b8fae3f1_png_jpg.rf.b226cdb909ca4da6c050787c35ee5e47.jpg,5,Gourami,640,640,0.4953125,0.48046875,0.68515625,0.46640625,0.31956115722656253
valid,Dwarf-Gourami_original_440-png_3c9dab40-5b70-4bd4-98dd-6d565c761300_png_jpg.rf.38a6553f5066d04bc25f198ad9340efc.jpg,5,Gourami,640,640,0.5,0.50234375,0.8484375,0.4953125,0.42024169921875
valid,Dwarf-Gourami_original_443-png_a2279ba9-dd3f-4a76-a244-da25b479b6db_png_jpg.rf.041a582799f1cf4a7f4910919745ccde.jpg,5,Gourami,640,640,0.50703125,0.490625,0.4640625,0.2953125,0.13704345703124998
valid,Dwarf-Gourami_original_448-png_d0f29260-b0bc-4772-a97c-4e38b5e462bf_png_jpg.rf.a0b0b9d78f465023229966367cf40e33.jpg,5,Gourami,640,640,0.484375,0.4703125,0.96875,0.43984375,0.4260986328125
valid,Dwarf-Gourami_original_45-png_7a58d95f-9358-4377-bac5-98bfb8e67475_png_jpg.rf.c809c677175dacab94da060900687160.jpg,5,Gourami,640,640,0.646875,0.61328125,0.61796875,0.4375,0.27036132812499997
valid,Dwarf-Gourami_original_45-png_7e3a2cb6-7feb-40d5-99ac-ad7112892ea4_png_jpg.rf.1e11a686d7d3eb43664597c985cc3388.jpg,5,Gourami,640,640,0.603125,0.56015625,0.43046875,0.28359375,0.12207824707031249
valid,Dwarf-Gourami_original_450-png_6e4ceb71-bb53-4313-9d7a-23e81586ea16_png_jpg.rf.ffaab9e279d5e3294cf7111effd52a16.jpg,5,Gourami,640,640,0.490625,0.58671875,0.77421875,0.7640625,0.591551513671875
valid,Dwarf-Gourami_original_459-png_db9e620b-711c-4aae-8310-31fbf8033047_png_jpg.rf.4892bbd7153bb9b9f5452fb1bec937c9.jpg,5,Gourami,640,640,0.74765625,0.384375,0.50234375,0.415625,0.20878662109375
valid,Dwarf-Gourami_original_459-png_db9e620b-711c-4aae-8310-31fbf8033047_png_jpg.rf.4892bbd7153bb9b9f5452fb1bec937c9.jpg,5,Gourami,640,640,0.37734375,0.5984375,0.41796875,0.36328125,0.1518402099609375
valid,Dwarf-Gourami_original_46-png_16017e7b-fbdc-4b9e-9cf5-b05630d171dd_png_jpg.rf.43bf3725d0c28651a37b9f323c5eeb60.jpg,5,Gourami,640,640,0.54296875,0.43984375,0.80546875,0.53359375,0.4297930908203125
valid,Dwarf-Gourami_original_47-png_df3ead78-44dc-4a7d-a3c1-343222143ee2_png_jpg.rf.dba5917f1f321156b9e4ffcd37602541.jpg,5,Gourami,640,640,0.53359375,0.47578125,0.7953125,0.53828125,0.428101806640625
valid,Dwarf-Gourami_original_480-png_7710dfd4-0946-4dc6-a202-a906d52f5efe_png_jpg.rf.cf51156012566b27cd51f29ca582d549.jpg,5,Gourami,640,640,0.4953125,0.50703125,0.634375,0.4734375,0.3003369140625
valid,Dwarf-Gourami_original_482-png_c0f74de1-8516-4adc-aa6a-6d652d5cf1bd_png_jpg.rf.1e86ea3b639e682e42aba9871d45808c.jpg,5,Gourami,640,640,0.63203125,0.59375,0.73046875,0.52890625,0.3863494873046875
valid,Dwarf-Gourami_original_483-png_b3f48d39-7f8f-43b4-a72c-277510753cbf_png_jpg.rf.b832ec9ebf4b0737374e7b7f62602427.jpg,5,Gourami,640,640,0.25234375,0.571875,0.209375,0.38671875,0.08096923828125001
valid,Dwarf-Gourami_original_483-png_b3f48d39-7f8f-43b4-a72c-277510753cbf_png_jpg.rf.b832ec9ebf4b0737374e7b7f62602427.jpg,5,Gourami,640,640,0.59609375,0.78125,0.52421875,0.25234375,0.13228332519531247
valid,Dwarf-Gourami_original_494-png_40b1d503-755d-429c-8ba6-011a4447d395_png_jpg.rf.48e5d279def80bae7e21d54a35ff1adf.jpg,5,Gourami,640,640,0.5,0.56484375,0.75,0.4546875,0.34101562500000004
valid,Dwarf-Gourami_original_50-png_7db13656-5bd1-47c4-bf89-95f2879eb61c_png_jpg.rf.7b5d70e57eb0e81906feb26eda608ff9.jpg,5,Gourami,640,640,0.490625,0.51171875,0.6703125,0.47578125,0.31892211914062496
valid,Dwarf-Gourami_original_509-png_43ae1e67-d5b2-4942-ae17-a9be9cdcd08e_png_jpg.rf.01267cb2a329cc16c2dd10231468e564.jpg,5,Gourami,640,640,0.4015625,0.52421875,0.54296875,0.446875,0.24263916015625
valid,Dwarf-Gourami_original_51-png_5560c4d3-0f0f-4655-aa44-0eb298d53a20_png_jpg.rf.ad9c96f746bea2c3d5e33ff3ba8b053d.jpg,5,Gourami,640,640,0.646875,0.553125,0.7015625,0.4515625,0.31679931640625
valid,Dwarf-Gourami_original_513-png_f0bcad7c-db9f-46c5-9b25-d4f82e318263_png_jpg.rf.ca9413f6f2e88d80eb7fa41c706232f3.jpg,5,Gourami,640,640,0.4984375,0.5078125,0.996875,0.7375,0.7351953125
valid,Dwarf-Gourami_original_516-png_ef5218c2-d547-41ee-ab3d-ce0def3ff656_png_jpg.rf.624f1ab10c794a4b32d88ea9896b8b5c.jpg,5,Gourami,640,640,0.44921875,0.46171875,0.46875,0.228125,0.10693359375
valid,Dwarf-Gourami_original_518-png_5d6d52cd-c654-49a4-8505-bae1dd412ef0_png_jpg.rf.2b1d309862ae2852717b6db118de4a0e.jpg,5,Gourami,640,640,0.4953125,0.46875,0.8125,0.4828125,0.39228515625
valid,Dwarf-Gourami_original_518-png_e0c4c66b-612f-43a6-9abd-01b3a83031ea_png_jpg.rf.0c646cea824cd6daeefca5ead1b4c226.jpg,5,Gourami,640,640,0.4984375,0.4984375,0.996875,0.646875,0.6448535156249999
valid,Dwarf-Gourami_original_567-png_02896b02-ed03-49ee-af7d-286e73663e3b_png_jpg.rf.537cfebc01ccae237721d36f95bfbe76.jpg,5,Gourami,640,640,0.72265625,0.43125,0.55078125,0.3484375,0.191912841796875
valid,Dwarf-Gourami_original_567-png_02896b02-ed03-49ee-af7d-286e73663e3b_png_jpg.rf.537cfebc01ccae237721d36f95bfbe76.jpg,5,Gourami,640,640,0.33671875,0.58203125,0.540625,0.384375,0.20780273437500002
valid,Dwarf-Gourami_original_567-png_ef26aba2-2af5-4ccb-b6f5-c2f6fdd09a97_png_jpg.rf.29b1e53aacc9add0544c9f070da96c65.jpg,5,Gourami,640,640,0.27890625,0.45703125,0.509375,0.3609375,0.18385253906250001
valid,Dwarf-Gourami_original_567-png_ef26aba2-2af5-4ccb-b6f5-c2f6fdd09a97_png_jpg.rf.29b1e53aacc9add0544c9f070da96c65.jpg,5,Gourami,640,640,0.6609375,0.55546875,0.553125,0.33671875,0.18624755859375
valid,Dwarf-Gourami_original_567-png_ef26aba2-2af5-4ccb-b6f5-c2f6fdd09a97_png_jpg.rf.f2a569001cf47fbbf38d4802c8d847cb.jpg,5,Gourami,640,640,0.72109375,0.45703125,0.509375,0.3609375,0.18385253906250001
valid,Dwarf-Gourami_original_567-png_ef26aba2-2af5-4ccb-b6f5-c2f6fdd09a97_png_jpg.rf.f2a569001cf47fbbf38d4802c8d847cb.jpg,5,Gourami,640,640,0.3390625,0.55546875,0.553125,0.33671875,0.18624755859375
valid,Dwarf-Gourami_original_576-png_2aae20fe-98dc-408b-8aca-ace4e4eb08c1_png_jpg.rf.8cbdac866aa53a8edd0314ce92751298.jpg,5,Gourami,640,640,0.3484375,0.4203125,0.446875,0.3171875,0.1417431640625
valid,Dwarf-Gourami_original_580-png_c3026ea8-87ec-4643-a6d9-31c9adeb2d69_png_jpg.rf.756d2f09a240820db01fb40821d74bbf.jpg,5,Gourami,640,640,0.50703125,0.4828125,0.94921875,0.53359375,0.5064971923828124
valid,Dwarf-Gourami_original_581-png_1007b1c2-ad53-4049-b2c6-79d8ec10f977_png_jpg.rf.2dd9c11e722929df50ab0f2f14805260.jpg,5,Gourami,640,640,0.5171875,0.446875,0.5578125,0.32421875,0.18085327148437502
valid,Dwarf-Gourami_original_582-png_f46c6ec0-20a1-479e-ab40-0a0ca7c2d8f2_png_jpg.rf.f89c0836128b11e55a2c202e1ddf1583.jpg,5,Gourami,640,640,0.4421875,0.33671875,0.71875,0.415625,0.29873046875000003
valid,Dwarf-Gourami_original_589-png_82fb384f-8abb-4633-b7f6-d69c7c0c4af3_png_jpg.rf.cf5182380b29a3501da4be6e15801b8f.jpg,5,Gourami,640,640,0.6515625,0.50234375,0.29296875,0.5359375,0.157012939453125
valid,Dwarf-Gourami_original_589-png_bde37987-a270-42c0-832c-16057d7c110d_png_jpg.rf.ed289adb95663b3c44d87c501602a70e.jpg,5,Gourami,640,640,0.6390625,0.4953125,0.2953125,0.446875,0.1319677734375
valid,Dwarf-Gourami_original_59-png_6e95028b-c37e-4f0e-81f8-ffd3adb05510_png_jpg.rf.30a0d2ffacbab2d761ea41b126de0e59.jpg,5,Gourami,640,640,0.4984375,0.48359375,0.996875,0.7234375,0.7211767578124999
valid,Dwarf-Gourami_original_592-png_6152ccea-c7a4-449a-af04-06fa2c5b3900_png_jpg.rf.493bbbbd41b5d99ceaa3b5cde5a918e3.jpg,5,Gourami,640,640,0.48828125,0.53125,0.30078125,0.1828125,0.054986572265625
valid,Dwarf-Gourami_original_602-png_d2eace30-2223-414d-b0c5-86f3bd66b8b9_png_jpg.rf.d5b13279b54b8780ebd74fea0e9c0b9c.jpg,5,Gourami,640,640,0.8265625,0.40390625,0.34140625,0.47109375,0.1608343505859375
valid,Dwarf-Gourami_original_602-png_d2eace30-2223-414d-b0c5-86f3bd66b8b9_png_jpg.rf.d5b13279b54b8780ebd74fea0e9c0b9c.jpg,5,Gourami,640,640,0.25234375,0.50703125,0.40859375,0.34140625,0.1394964599609375
valid,Dwarf-Gourami_original_603-png_e14e27e3-ad5a-4ded-9091-5795bcb40f51_png_jpg.rf.9397bbaf70ed86043633b3e3bf287566.jpg,5,Gourami,640,640,0.3484375,0.490625,0.603125,0.5453125,0.3288916015625
valid,Dwarf-Gourami_original_606-png_4757fbb8-d280-4b6f-9e1a-7d11704d1dae_png_jpg.rf.9579fa89bce0fc32421d446370038bd7.jpg,5,Gourami,640,640,0.44453125,0.37265625,0.63671875,0.3609375,0.229815673828125
valid,Dwarf-Gourami_original_616-png_ade4f458-c205-49b0-9b34-28879198eef4_png_jpg.rf.1e616efc7d08155515c135aec03e3d22.jpg,5,Gourami,640,640,0.5765625,0.47109375,0.7859375,0.7359375,0.57840087890625
valid,Dwarf-Gourami_original_618-png_f63e1b8d-20d2-47d1-a853-eca56818124b_png_jpg.rf.a7f1e58c1a85c962284fe0362acf3b01.jpg,5,Gourami,640,640,0.48828125,0.38203125,0.7671875,0.50234375,0.385391845703125
valid,Dwarf-Gourami_original_618-png_f63e1b8d-20d2-47d1-a853-eca56818124b_png_jpg.rf.f195ee9c3511fa375459f096b9c92dd3.jpg,5,Gourami,640,640,0.51171875,0.38203125,0.7671875,0.50234375,0.385391845703125
valid,Dwarf-Gourami_original_620-png_a6ad6ad5-8f66-4b17-b9aa-7a8a543beda3_png_jpg.rf.68d55e8c9e57d92b6576101489037b2e.jpg,5,Gourami,640,640,0.4515625,0.6703125,0.7234375,0.49296875,0.35663208007812497
valid,Dwarf-Gourami_original_643-png_7c5cb4ec-7cbd-477f-afed-bceb16bf2351_png_jpg.rf.f93dd3f1f4fd0f662abccf1d36bcfaed.jpg,5,Gourami,640,640,0.6078125,0.69453125,0.209375,0.1390625,0.0291162109375
valid,Dwarf-Gourami_original_643-png_7c5cb4ec-7cbd-477f-afed-bceb16bf2351_png_jpg.rf.f93dd3f1f4fd0f662abccf1d36bcfaed.jpg,5,Gourami,640,640,0.5453125,0.4203125,0.22578125,0.178125,0.04021728515625
valid,Dwarf-Gourami_original_644-png_bd79ba35-2ab0-4cd4-9ce3-4e02319968c3_png_jpg.rf.a9f92a4408ce2801b6797034d1c98e5d.jpg,5,Gourami,640,640,0.48046875,0.646875,0.509375,0.3078125,0.1567919921875
valid,Dwarf-Gourami_original_66-png_d79d282d-2c13-4aff-b8ad-7f4eff2cecaa_png_jpg.rf.ea090d412f90d649c41dcec550d6a389.jpg,5,Gourami,640,640,0.53828125,0.5,0.91796875,0.56484375,0.5185089111328125
valid,Dwarf-Gourami_original_67-png_45b53682-c570-4022-9402-e6ec5a1d0e3e_png_jpg.rf.4cc363f7354f8af161599406b9ab587a.jpg,5,Gourami,640,640,0.459375,0.46171875,0.6734375,0.3703125,0.24938232421875
valid,Dwarf-Gourami_original_68-png_21d957c2-a97f-4846-ad66-8c2e7eff40cc_png_jpg.rf.1583aa4be6a0ed3afd1de81cc229b7d0.jpg,5,Gourami,640,640,0.49296875,0.57421875,0.865625,0.509375,0.440927734375
valid,Dwarf-Gourami_original_698-png_0d5477ad-054c-460b-aeae-823797444a08_png_jpg.rf.2467bd3ca71da9767e9b7ac5c108e7d7.jpg,5,Gourami,640,640,0.5,0.4984375,0.9953125,0.80546875,0.801693115234375
valid,Dwarf-Gourami_original_701-png_003047b7-82c0-4f19-a9df-9359d5962e5e_png_jpg.rf.aab0b5d4b0452a30cfa858905227bcc4.jpg,5,Gourami,640,640,0.5578125,0.42578125,0.834375,0.50703125,0.42305419921875004
valid,Dwarf-Gourami_original_701-png_003047b7-82c0-4f19-a9df-9359d5962e5e_png_jpg.rf.e1152fb79a88628d53642250b54ad0b9.jpg,5,Gourami,640,640,0.4421875,0.42578125,0.834375,0.50703125,0.42305419921875004
valid,Dwarf-Gourami_original_724-png_bc283898-a4f9-4609-aec2-7704fee80a14_png_jpg.rf.8dbab33aad68b29710694e65491d3f2e.jpg,5,Gourami,640,640,0.4953125,0.4234375,0.68984375,0.46875,0.3233642578125
valid,Dwarf-Gourami_original_77-png_12511add-5f21-4e0d-9c6d-17bb5c353cdc_png_jpg.rf.459bb5acfebd2bf61f8067f4252b3802.jpg,5,Gourami,640,640,0.48828125,0.49296875,0.7046875,0.5578125,0.39308349609375004
valid,Dwarf-Gourami_original_78-png_3c3e7705-ee56-4691-981e-397797a7af8b_png_jpg.rf.8b7ba0bcc8e143b1b0367c9396264d38.jpg,5,Gourami,640,640,0.459375,0.49296875,0.4375,0.353125,0.15449218750000002
valid,Dwarf-Gourami_original_79-png_154aa5b2-1a27-43bf-8736-3be6fc24ffdf_png_jpg.rf.f3c891125e89d9590b32302d5d437855.jpg,5,Gourami,640,640,0.240625,0.28125,0.46171875,0.33671875,0.1554693603515625
valid,Dwarf-Gourami_original_79-png_154aa5b2-1a27-43bf-8736-3be6fc24ffdf_png_jpg.rf.f3c891125e89d9590b32302d5d437855.jpg,5,Gourami,640,640,0.75,0.31484375,0.48828125,0.3609375,0.176239013671875
